2616	566
2617	755
2618	1306
2619	2091
2620	1534
2621	2343
2622	220
2623	184
2624	342
2625	687
2626	1979
2627	3037
2628	3357
2629	2739
2630	2310
2631	1604
2632	3447
2633	585
2634	2699
2635	194
2636	140
2637	283
2638	442
2639	818
2640	2340
2641	2495
2642	3510
2643	756
2644	197
2645	3392
2646	149
2647	93
2648	1623
2649	3668
2650	1238
2651	2256
2652	2261
2653	2522
2654	2536
2655	3377
2656	3430
2657	3578
2658	908
2659	3380
2660	994
2661	1065
2662	2404
2663	103
2664	1630
2665	670
2666	1596
2667	2302
2668	1675
2669	1838
2670	1677
2671	3477
2672	933
2673	1967
2674	3052
2675	2628
2676	2644
2677	1074
2678	3322
2679	1884
2680	315
2681	3508
2682	1818
2683	2359
2684	3527
2685	2449
2686	390
2687	3240
2688	2626
2689	2627
2690	1033
2691	3567
2692	2677
2693	1938
2694	126
2695	145
2696	2567
2697	761
2698	2287
2699	1355
2700	3678
2701	701
2702	2073
2703	226
2704	600
2705	1444
2706	167
2707	63
2708	705
2709	2819
2710	2663
2711	3645
2712	676
2713	1226
2714	502
2715	561
2716	3162
2717	2290
2718	2708
2719	2688
2720	3626
2721	2912
2722	3123
2723	2277
2724	2009
2725	389
2726	1513
2727	2979
2728	1313
2729	1669
2730	1213
2731	931
2732	319
2733	2244
2734	2176
2735	2786
2736	2084
2737	2453
2738	603
2739	758
2740	759
2741	2104
2742	3102
2743	3448
2744	375
2745	3511
2746	1278
2747	3209
2748	2782
2749	1305
2750	445
2751	116
2752	1860
2753	1861
2754	1465
2755	1652
2756	1841
2757	3532
2758	1713
2759	1704
2760	3653
2761	1357
2762	2242
2763	419
2764	427
2765	294
2766	2377
2767	36
2768	638
2769	3179
2770	2520
2771	3634
2772	1866
2773	1872
2774	1310
2775	1941
2776	3196
2777	2675
2778	1335
2779	3367
2780	416
2781	2305
2782	76
2783	3502
2784	1714
2785	2286
2786	493
2787	3046
2788	2178
2789	2179
2790	3144
2791	488
2792	210
2793	1710
2794	2673
2795	1968
2796	3475
2797	692
2798	203
2799	2598
2800	399
2801	3427
2802	3429
2803	470
2804	1591
2805	934
2806	11
2807	1807
2808	64
2809	547
2810	2019
2811	2030
2812	2056
2813	1637
2814	2429
2815	2641
2816	1228
2817	1987
2818	1989
2819	812
2820	2317
2821	3147
2822	2535
2823	3472
2824	2572
2825	1854
2826	719
2827	3372
2828	455
2829	1471
2830	3153
2831	1234
2832	148
2833	2530
2834	1474
2835	2618
2836	890
2837	1679
2838	2908
2839	3073
2840	3185
2841	1333
2842	2581
2843	1692
2844	3583
2845	613
2846	1398
2847	1885
2848	2906
2849	3496
2850	1299
2851	452
2852	1616
2853	1419
2854	1437
2855	2413
2856	1974
2857	2257
2858	3469
2859	3330
2860	3596
2861	2909
2862	467
2863	331
2864	956
2865	362
2866	3491
2867	335
2868	1285
2869	2875
2870	1865
2871	2796
2872	898
2873	922
2874	3351
2875	3270
2876	1847
2877	640
2878	293
2879	527
2880	3141
2881	3332
2882	2460
2883	2652
2884	130
2885	2486
2886	2994
2887	3200
2888	3452
2889	3083
2890	1514
2891	1484
2892	2681
2893	22
2894	195
2895	204
2896	1036
2897	2368
2898	160
2899	3280
2900	2555
2901	373
2902	3540
2903	2383
2904	2542
2905	2212
2906	1552
2907	2643
2908	3565
2909	774
2910	2194
2911	131
2912	171
2913	2515
2914	2538
2915	3454
2916	3320
2917	3513
2918	3536
2919	824
2920	100
2921	3408
2922	2088
2923	1329
2924	398
2925	3387
2926	2509
2927	2219
2928	2379
2929	1871
2930	1609
2931	1995
2932	1997
2933	1461
2934	1487
2935	3570
2936	615
2937	3309
2938	2560
2939	59
2940	2013
2941	695
2942	2023
2943	2214
2944	892
2945	3000
2946	1371
2947	2461
2948	1064
2949	479
2950	3065
2951	1618
2952	2549
2953	3315
2954	3182
2955	2051
2956	3068
2957	3433
2958	3331
2959	1525
2960	3245
2961	3614
2962	814
2963	2295
2964	347
2965	1902
2966	299
2967	2580
2968	2241
2969	1032
2970	2934
2971	2275
2972	1538
2973	2589
2974	2006
2975	3001
2976	262
2977	3542
2978	3307
2979	1914
2980	53
2981	2044
2982	1341
2983	3646
2984	2475
2985	2595
2986	2622
2987	3078
2988	2332
2989	3286
2990	3313
2991	3178
2992	426
2993	1499
2994	2423
2995	3518
2996	744
2997	2983
2998	2988
2999	3154
3000	3537
3001	3585
3002	3609
3003	792
3004	2159
3005	2315
3006	3090
3007	2329
3008	3103
3009	159
3010	486
3011	3642
3012	2754
3013	270
3014	802
3015	983
3016	213
3017	1798
3018	1923
3019	323
3020	2309
3021	1803
3022	3352
3023	3407
3024	783
3025	2180
3026	2344
3027	3512
3028	3529
3029	435
3030	2923
3031	2711
3032	2814
3033	1536
3034	401
3035	1025
3036	1819
3037	382
3038	704
3039	1066
3040	1067
3041	667
3042	1372
3043	3534
3044	3344
3045	3232
3046	2316
3047	2330
3048	77
3049	2060
3050	2895
3051	481
3052	3612
3053	3517
3054	2037
3055	1081
3056	1709
3057	105
3058	593
3059	1601
3060	3339
3061	2002
3062	1526
3063	2338
3064	57
3065	1458
3066	1676
3067	1265
3068	2439
3069	3568
3070	1062
3071	182
3072	1071
3073	1010
3074	3242
3075	3547
3076	1338
3077	806
3078	99
3079	580
3080	546
3081	690
3082	1873
3083	715
3084	237
3085	256
3086	2607
3087	3376
3088	275
3089	2629
3090	1035
3091	652
3092	1382
3093	2298
3094	1436
3095	2349
3096	2487
3097	51
3098	859
3099	2891
3100	2771
3101	801
3102	1717
3103	896
3104	3325
3105	582
3106	523
3107	139
3108	771
3109	1645
3110	2802
3111	2357
3112	3360
3113	3582
3114	776
3115	2017
3116	2776
3117	901
3118	3236
3119	3092
3120	936
3121	709
3122	1055
3123	2139
3124	2700
3125	3290
3126	1467
3127	1343
3128	1659
3129	2648
3130	968
3131	677
3132	3395
3133	1383
3134	62
3135	1548
3136	2197
3137	913
3138	2354
3139	3664
3140	2970
3141	1075
3142	428
3143	2081
3144	1698
3145	2827
3146	1673
3147	386
3148	809
3149	1381
3150	2147
3151	37
3152	2027
3153	377
3154	2900
3155	3618
3156	729
3157	1662
3158	430
3159	1058
3160	2671
3161	3580
3162	1072
3163	609
3164	803
3165	1441
3166	3105
3167	2540
3168	3493
3169	1432
3170	3619
3171	212
3172	3053
3173	1434
3174	3064
3175	230
3176	3617
3177	1634
3178	3134
3179	760
3180	799
3181	2236
3182	3170
3183	2418
3184	3385
3185	3622
3186	767
3187	2237
3188	1528
3189	3070
3190	680
3191	2115
3192	808
3193	2042
3194	1688
3195	2613
3196	2303
3197	2751
3198	2319
3199	511
3200	1911
3201	3519
3202	379
3203	2320
3204	3553
3205	795
3206	1426
3207	2748
3208	1683
3209	2899
3210	2245
3211	2547
3212	1246
3213	2616
3214	1586
3215	3267
3216	2757
3217	3343
3218	3640
3219	2557
3220	2308
3221	1804
3222	3062
3223	384
3224	3673
3225	2057
3226	734
3227	413
3228	286
3229	472
3230	1403
3231	109
3232	172
3233	819
3234	2722
3235	3142
3236	3384
3237	1739
3238	2854
3239	3402
3240	669
3241	2369
3242	1809
3243	2007
3244	2632
3245	3089
3246	1542
3247	1653
3248	675
3249	1332
3250	2283
3251	3677
3252	655
3253	873
3254	2097
3255	205
3256	629
3257	2568
3258	1395
3259	2665
3260	746
3261	1799
3262	2647
3263	3674
3264	3215
3265	276
3266	2634
3267	3541
3268	3403
3269	1224
3270	1233
3271	637
3272	2102
3273	3072
3274	3100
3275	2497
3276	2537
3277	3318
3278	3494
3279	550
3280	2755
3281	1326
3282	3381
3283	2331
3284	2736
3285	1317
3286	3188
3287	1842
3288	3273
3289	2519
3290	1406
3291	2981
3292	1642
3293	1516
3294	1606
3295	2738
3296	2260
3297	3193
3298	1680
3299	3038
3300	3054
3301	540
3302	1312
3303	1375
3304	1509
3305	543
3306	2958
3307	162
3308	2262
3309	671
3310	461
3311	3459
3312	2079
3313	2657
3314	662
3315	374
3316	2444
3317	2240
3318	2615
3319	3109
3320	2129
3321	1603
3322	2525
3323	385
3324	921
3325	725
3326	2905
3327	2952
3328	3047
3329	2015
3330	1582
3331	185
3332	2591
3333	3122
3334	2465
3335	2273
3336	1328
3337	1462
3338	2829
3339	900
3340	32
3341	3675
3342	2948
3343	2304
3344	3042
3345	1214
3346	1028
3347	2707
3348	3401
3349	2828
3350	2682
3351	54
3352	1966
3353	2784
3354	3621
3355	2885
3356	133
3357	728
3358	906
3359	3337
3360	1689
3361	1726
3362	2614
3363	2090
3364	2666
3365	420
3366	443
3367	88
3368	763
3369	542
3370	2360
3371	1801
3372	2813
3373	509
3374	2972
3375	2812
3376	1663
3377	3600
3378	741
3379	3081
3380	1646
3381	110
3382	3615
3383	2559
3384	3183
3385	3194
3386	1223
3387	811
3388	982
3389	3504
3390	124
3391	714
3392	549
3393	1701
3394	1340
3395	1352
3396	1370
3397	1373
3398	914
3399	1532
3400	1643
3401	1697
3402	453
3403	2165
3404	2731
3405	3382
3406	537
3407	626
3408	2183
3409	649
3410	2155
3411	1712
3412	3101
3413	3514
3414	3003
3415	3135
3416	1425
3417	3554
3418	3556
3419	602
3420	3350
3421	2028
3422	2995
3423	917
3424	2558
3425	2940
3426	1379
3427	2835
3428	1056
3429	1937
3430	693
3431	2605
3432	394
3433	1040
3434	1428
3435	125
3436	3282
3437	2123
3438	555
3439	3639
3440	2565
3441	3238
3442	2422
3443	2409
3444	3334
3445	2997
3446	1440
3447	1366
3448	190
3449	383
3450	1221
3451	924
3452	3564
3453	3164
3454	1216
3455	1394
3456	815
3457	3388
3458	2593
3459	2248
3460	3345
3461	1088
3462	567
3463	1325
3464	2603
3465	1068
3466	639
3467	2001
3468	3272
3469	666
3470	688
3471	2992
3472	765
3473	3094
3474	132
3475	3131
3476	970
3477	513
3478	997
3479	3515
3480	193
3481	595
3482	1261
3483	3132
3484	3308
3485	1661
3486	745
3487	2933
3488	422
3489	2633
3490	713
3491	128
3492	1389
3493	1423
3494	1665
3495	2691
3496	2276
3497	1656
3498	1610
3499	2107
3500	823
3501	2853
3502	599
